LatC,LonC,country,pop
52.25,-1.75,UK,1639153.10427856
52.75,-1.75,UK,1291653.59796143
53.25,-1.75,UK,330176.561599731
53.75,-1.75,UK,2037424.02439117
54.25,-1.75,UK,136327.986494064
54.75,-1.75,UK,1049413.72337914
55.25,-1.75,UK,397076.911214262
59.75,-1.75,UK,71.2729225158691
60.25,-1.75,UK,857.226333737373
50.25,-1.25,UK,10
50.75,-1.25,UK,1160945.15185881
51.25,-1.25,UK,518363.24420166
51.75,-1.25,UK,529903.112762451
52.25,-1.25,UK,528103.439117432
52.75,-1.25,UK,1925924.45819092
53.25,-1.25,UK,1630981.34843445
53.75,-1.25,UK,1113040.92848206
54.25,-1.25,UK,147691.847488403
59.75,-1.25,UK,1875.25024059415
60.25,-1.25,UK,18719.4246825874
50.75,-0.75,UK,314716.00310272
51.25,-0.75,UK,1302243.36270142
51.75,-0.75,UK,981738.970428467
52.25,-0.75,UK,964931.848403931
52.75,-0.75,UK,216779.865463257
53.25,-0.75,UK,348012.303543091
53.75,-0.75,UK,284961.9766922
54.25,-0.75,UK,72857.0687268972
50.25,-0.25,UK,10
50.75,-0.25,UK,648827.754699707
51.25,-0.25,UK,4169600.80072021
51.75,-0.25,UK,5282743.59573364
52.25,-0.25,UK,467222.764907837
52.75,-0.25,UK,468626.32169342
53.25,-0.25,UK,137430.34513092
53.75,-0.25,UK,640665.817400098
50.25,0.25,UK,10
50.75,0.25,UK,339932.262176514
51.25,0.25,UK,1626264.65899658
51.75,0.25,UK,1991839.13027954
52.25,0.25,UK,482264.881851196
52.75,0.25,UK,233725.669806302
53.25,0.25,UK,98131.7205386637
50.75,0.75,UK,141299.402326345
51.25,0.75,UK,680093.139884949
51.75,0.75,UK,887065.67556572
52.25,0.75,UK,274130.018257141
52.75,0.75,UK,134359.840255737
50.75,1.25,UK,10
51.25,1.25,UK,521374.915278435
51.75,1.25,UK,179385.740258291
52.25,1.25,UK,367330.31890285
52.75,1.25,UK,441095.614694834
52.75,14.25,PL,78294.7034606934
53.25,14.25,PL,139361.12322998
53.75,14.25,PL,129552.285768867
51.25,14.75,PL,173620.734283447
51.75,14.75,PL,114760.845199585
52.25,14.75,PL,121115.202728271
52.75,14.75,PL,100814.756118774
53.25,14.75,PL,461901.886154175
53.75,14.75,PL,124094.056325912
50.75,15.25,PL,313612.820892334
51.25,15.25,PL,158261.598373413
51.75,15.25,PL,181309.80531311
52.25,15.25,PL,81541.6443939209
52.75,15.25,PL,204084.871368408
53.25,15.25,PL,123720.0496521
53.75,15.25,PL,89161.3583374023
50.75,15.75,PL,259016.660491943
51.25,15.75,PL,164892.496917725
51.75,15.75,PL,245556.601074219
52.25,15.75,PL,147498.734588623
52.75,15.75,PL,68309.9851379395
53.25,15.75,PL,49745.6689758301
53.75,15.75,PL,84650.2598419189
54.25,15.75,PL,103263.782562256
50.25,16.25,PL,211979.694091797
50.75,16.25,PL,627396.724533081
51.25,16.25,PL,312945.50189209
51.75,16.25,PL,173599.742401123
52.25,16.25,PL,168623.943786621
52.75,16.25,PL,95849.9959411621
53.25,16.25,PL,71689.8382110596
53.75,16.25,PL,63889.1718139648
54.25,16.25,PL,177789.40955019
50.25,16.75,PL,145417.521202087
50.75,16.75,PL,270441.582702637
51.25,16.75,PL,479034.073242188
51.75,16.75,PL,225641.384002686
52.25,16.75,PL,757966.15435791
52.75,16.75,PL,187257.72454834
53.25,16.75,PL,149716.952087402
53.75,16.75,PL,84211.6514434814
54.25,16.75,PL,91769.703918457
50.25,17.25,PL,158202.505149841
50.75,17.25,PL,211193.186645508
51.25,17.25,PL,509366.291931152
51.75,17.25,PL,159203.999755859
52.25,17.25,PL,330416.27331543
52.75,17.25,PL,138512.163146973
53.25,17.25,PL,115428.942626953
53.75,17.25,PL,66376.7516174316
54.25,17.25,PL,108433.444046021
54.75,17.25,PL,47308.6010191441
49.75,17.75,PL,195987.622825623
50.25,17.75,PL,156214.623352051
50.75,17.75,PL,237424.947784424
51.25,17.75,PL,143160.025360107
51.75,17.75,PL,262172.689331055
52.25,17.75,PL,174493.186553955
52.75,17.75,PL,188348.305358887
53.25,17.75,PL,244885.638122559
53.75,17.75,PL,128720.933654785
54.25,17.75,PL,110346.216918945
54.75,17.75,PL,84668.8440666199
49.75,18.25,PL,826895.698181152
50.25,18.25,PL,407012.964477539
50.75,18.25,PL,169595.269012451
51.25,18.25,PL,145345.46194458
51.75,18.25,PL,232359.385742188
52.25,18.25,PL,236997.817718506
52.75,18.25,PL,209666.345367432
53.25,18.25,PL,432473.396484375
53.75,18.25,PL,88427.4326171875
54.25,18.25,PL,330359.476409912
54.75,18.25,PL,338275.417847455
49.25,18.75,PL,375402.149841309
49.75,18.75,PL,604303.874755859
50.25,18.75,PL,1579849.8671875
50.75,18.75,PL,196867.740264893
51.25,18.75,PL,142647.35333252
51.75,18.75,PL,186226.601394653
52.25,18.75,PL,154780.335418701
52.75,18.75,PL,208287.696563721
53.25,18.75,PL,374547.912506104
53.75,18.75,PL,240483.323730469
54.25,18.75,PL,670523.610656738
49.75,19.25,PL,567371.984313965
50.25,19.25,PL,1284575.82055664
50.75,19.25,PL,440714.258361816
51.25,19.25,PL,216589.289215088
51.75,19.25,PL,776677.783325195
52.25,19.25,PL,169994.385375977
52.75,19.25,PL,206951.138427734
53.25,19.25,PL,151350.502746582
53.75,19.25,PL,94646.9079284668
54.25,19.25,PL,192880.258085251
49.25,19.75,PL,183358.284500122
49.75,19.75,PL,442778.687744141
50.25,19.75,PL,697330.448669434
50.75,19.75,PL,102191.041412354
51.25,19.75,PL,187647.742797852
51.75,19.75,PL,402276.143310547
52.25,19.75,PL,146020.992462158
52.75,19.75,PL,224306.885620117
53.25,19.75,PL,108682.392242432
53.75,19.75,PL,152850.586380005
49.25,20.25,PL,264128.467014313
49.75,20.25,PL,381898.056030273
50.25,20.25,PL,502936.691558838
50.75,20.25,PL,152217.347259521
51.25,20.25,PL,150344.774230957
51.75,20.25,PL,190647.446655273
52.25,20.25,PL,207057.855010986
52.75,20.25,PL,123691.012969971
53.25,20.25,PL,130324.518875122
53.75,20.25,PL,192179.031921387
49.25,20.75,PL,166901.227210999
49.75,20.75,PL,448622.872009277
50.25,20.75,PL,212669.921264648
50.75,20.75,PL,362436.324005127
51.25,20.75,PL,197400.194580078
51.75,20.75,PL,142816.80770874
52.25,20.75,PL,1335884.87283325
52.75,20.75,PL,131255.944061279
53.25,20.75,PL,67345.3532409668
53.75,20.75,PL,143576.230133057
49.25,21.25,PL,213875.763698578
49.75,21.25,PL,297617.202468872
50.25,21.25,PL,346627.45904541
50.75,21.25,PL,223502.587585449
51.25,21.25,PL,428550.750305176
51.75,21.25,PL,144071.077209473
52.25,21.25,PL,1520591.96374512
52.75,21.25,PL,131858.925201416
53.25,21.25,PL,72292.0140838623
53.75,21.25,PL,87572.5462646484
49.25,21.75,PL,90803.6279678345
49.75,21.75,PL,319453.380447388
50.25,21.75,PL,292976.385803223
50.75,21.75,PL,217777.096069336
51.25,21.75,PL,148607.551574707
51.75,21.75,PL,177135.550598145
52.25,21.75,PL,153159.737426758
52.75,21.75,PL,120069.605895996
53.25,21.75,PL,144838.652709961
53.75,21.75,PL,58967.2752497196
49.25,22.25,PL,57951.7666702271
49.75,22.25,PL,214331.690979004
50.25,22.25,PL,378069.418640137
50.75,22.25,PL,208423.282867432
51.25,22.25,PL,230303.953063965
51.75,22.25,PL,137737.958343506
52.25,22.25,PL,198942.868469238
52.75,22.25,PL,93098.9845275879
53.25,22.25,PL,117873.785934448
53.75,22.25,PL,141104.048095703
49.75,22.75,PL,208598.264953613
50.25,22.75,PL,155104.958251953
50.75,22.75,PL,120631.821502686
51.25,22.75,PL,518034.205780029
51.75,22.75,PL,121661.574035645
52.25,22.75,PL,93326.6076660156
52.75,22.75,PL,74638.4031066895
53.25,22.75,PL,79710.5758666992
53.75,22.75,PL,66934.1988677979
50.25,23.25,PL,125783.02331543
50.75,23.25,PL,189604.906555176
51.25,23.25,PL,126313.625823975
51.75,23.25,PL,59410.2161712646
52.75,23.25,PL,65902.5290374756
53.25,23.25,PL,393660.052780151
50.25,23.75,PL,133407.051422119
49.75,12.25,CZ,172572.712760925
49.25,12.75,CZ,151909.680274963
49.75,12.75,CZ,80603.2516708374
48.75,13.25,CZ,249408.315917969
49.25,13.25,CZ,98610.9513263702
49.75,13.25,CZ,328674.843307495
50.25,13.25,CZ,141618.756797791
48.75,13.75,CZ,122003.369541168
49.25,13.75,CZ,114460.650672913
49.75,13.75,CZ,152094.731829882
50.25,13.75,CZ,168592.798599243
48.75,14.25,CZ,157074.597673416
49.25,14.25,CZ,142271.086585999
49.75,14.25,CZ,353767.76083374
50.25,14.25,CZ,1126648.06787109
50.75,14.25,CZ,270661.373214722
49.25,14.75,CZ,140271.997871399
49.75,14.75,CZ,230708.977905273
50.25,14.75,CZ,894647.995773315
50.75,14.75,CZ,259936.114440918
48.75,15.25,CZ,78552.369720459
49.25,15.25,CZ,106664.856781006
49.75,15.25,CZ,135189.296554565
50.25,15.25,CZ,217586.782440186
48.75,15.75,CZ,79970.9312591553
49.25,15.75,CZ,189830.826553345
49.75,15.75,CZ,201773.404281616
50.25,15.75,CZ,373144.779571533
48.75,16.25,CZ,137061.617095947
49.25,16.25,CZ,230250.514923096
49.75,16.25,CZ,178142.339447021
48.75,16.75,CZ,175443.775817871
49.25,16.75,CZ,612572.736699581
49.75,16.75,CZ,188707.349563599
48.75,17.25,CZ,227560.02661705
49.25,17.25,CZ,321166.843505859
49.75,17.25,CZ,286791.549701691
49.25,17.75,CZ,323036.855499268
49.25,18.25,CZ,216922.109390259
48.25,16.75,SK,437622.455780029
47.75,17.25,SK,146719.881164551
48.25,17.25,SK,627603.923550129
47.75,17.75,SK,265861.359710693
48.25,17.75,SK,344872.057922363
48.75,17.75,SK,218896.333694458
47.75,18.25,SK,242880.815124512
48.25,18.25,SK,262931.354492188
48.75,18.25,SK,281378.161743164
48.25,18.75,SK,141908.930419922
48.75,18.75,SK,195703.609420776
48.25,19.25,SK,106644.045166016
48.75,19.25,SK,217682.086128235
49.25,19.25,SK,159991.511184692
48.25,19.75,SK,192747.442642212
48.75,19.75,SK,88151.0839691162
48.75,20.25,SK,109627.485683441
48.75,20.75,SK,184186.235237122
48.75,21.25,SK,448601.189613342
48.25,21.75,SK,165510.251464844
48.75,21.75,SK,273247.260131836
48.75,22.25,SK,240706.708825052
62.25,20.75,FI,10
62.75,20.75,FI,50.3535937778652
68.75,20.75,FI,170.523770451546
60.25,21.25,FI,3791.75815299153
60.75,21.25,FI,11041.745542245
61.25,21.25,FI,8267.73736011982
61.75,21.25,FI,2822.76416385174
62.25,21.25,FI,6687.39089983329
62.75,21.25,FI,8345.82478237152
68.75,21.25,FI,199.86255800724
60.25,21.75,FI,19569.4783389792
60.75,21.75,FI,28137.3620071411
61.25,21.75,FI,67491.6548728943
61.75,21.75,FI,53931.5053253174
62.25,21.75,FI,10340.8483219147
62.75,21.75,FI,19514.3049163818
63.25,21.75,FI,61892.6175491661
68.75,21.75,FI,225.795021831989
59.75,22.25,FI,689.656672029756
60.25,22.25,FI,166295.915580756
60.75,22.25,FI,123501.761206627
61.25,22.25,FI,32519.4065142721
61.75,22.25,FI,31508.4469451904
62.25,22.25,FI,12561.9456272125
62.75,22.25,FI,25911.6300582886
63.25,22.25,FI,12754.2951868214
63.75,22.25,FI,650.414150565863
68.25,22.25,FI,194.244516670704
59.75,22.75,FI,2928.01649039984
60.25,22.75,FI,39479.2397670746
60.75,22.75,FI,33449.4702301025
61.25,22.75,FI,25665.2430343628
61.75,22.75,FI,17272.8558826447
62.25,22.75,FI,10613.090467453
62.75,22.75,FI,42666.9482879639
63.25,22.75,FI,20506.6551818848
63.75,22.75,FI,33441.9548128843
68.25,22.75,FI,191.818500161171
59.75,23.25,FI,12489.7976703644
60.25,23.25,FI,36659.2297592163
60.75,23.25,FI,26979.2889785767
61.25,23.25,FI,39962.0991630554
61.75,23.25,FI,30310.9699478149
62.25,23.25,FI,20263.0002727509
62.75,23.25,FI,33209.6816234589
63.25,23.25,FI,16143.8763198853
63.75,23.25,FI,22733.5403169761
67.25,23.25,FI,812.040529251099
68.25,23.25,FI,413.40170186758
59.75,23.75,FI,3860.85709158331
60.25,23.75,FI,44259.3302307129
60.75,23.75,FI,31944.8534126282
61.25,23.75,FI,121003.104141235
61.75,23.75,FI,177242.313759714
62.25,23.75,FI,11508.8701057434
62.75,23.75,FI,13343.1356697083
63.25,23.75,FI,9549.53324902058
63.75,23.75,FI,29007.9117622375
64.25,23.75,FI,8514.11105406284
66.25,23.75,FI,5568.06865692139
66.75,23.75,FI,1907.4865860939
67.25,23.75,FI,1498.25790786743
67.75,23.75,FI,1523.61040329933
68.25,23.75,FI,659.478967666626
59.75,24.25,FI,1380.52123406436
60.25,24.25,FI,80136.1492638588
60.75,24.25,FI,36947.6800613403
61.25,24.25,FI,44039.7044038773
61.75,24.25,FI,64249.9804782867
62.25,24.25,FI,12201.2915391922
62.75,24.25,FI,7298.42031478882
63.25,24.25,FI,7294.24542713165
63.75,24.25,FI,14941.8251266479
64.25,24.25,FI,14602.211303398
64.75,24.25,FI,4957.87760713696
65.25,24.25,FI,10
65.75,24.25,FI,10690.5537747388
66.25,24.25,FI,12724.3403019905
66.75,24.25,FI,2036.27735257149
67.25,24.25,FI,1795.97966861725
67.75,24.25,FI,1284.42936217785
68.25,24.25,FI,605.972903251648
59.75,24.75,FI,33714.7073784024
60.25,24.75,FI,814078.301698685
60.75,24.75,FI,112398.266906738
61.25,24.75,FI,36803.0434675217
61.75,24.75,FI,17332.768705368
62.25,24.75,FI,10444.3334517479
62.75,24.75,FI,6734.50956821442
63.25,24.75,FI,3767.61627674103
63.75,24.75,FI,11292.431219101
64.25,24.75,FI,22055.7229881287
64.75,24.75,FI,18111.150962749
65.25,24.75,FI,606.17246183753
65.75,24.75,FI,27278.2121822536
66.25,24.75,FI,4211.88821029663
66.75,24.75,FI,2787.69415688515
67.25,24.75,FI,2578.77942180634
67.75,24.75,FI,1046.65278196335
68.25,24.75,FI,834.115319252014
59.75,25.25,FI,782.896754518151
60.25,25.25,FI,571129.328632057
60.75,25.25,FI,67883.1731414795
61.25,25.25,FI,22878.3612928987
61.75,25.25,FI,16476.6761539429
62.25,25.25,FI,47794.7642726898
62.75,25.25,FI,7681.82452869415
63.25,25.25,FI,3984.77455860376
63.75,25.25,FI,13717.796090126
64.25,25.25,FI,9650.55144500732
64.75,25.25,FI,25607.0423373729
65.25,25.25,FI,16692.4932882562
65.75,25.25,FI,5188.81825817563
66.25,25.25,FI,6184.76352977753
66.75,25.25,FI,9558.25464439392
67.25,25.25,FI,3785.47012376785
67.75,25.25,FI,1048.48971700668
68.25,25.25,FI,878.481701612473
59.75,25.75,FI,4523.37790410221
60.25,25.75,FI,44819.0671832561
60.75,25.75,FI,117186.861869812
61.25,25.75,FI,45726.6868481636
61.75,25.75,FI,30549.8736565113
62.25,25.75,FI,92343.4310264587
62.75,25.75,FI,19786.4996192455
63.25,25.75,FI,4672.29043197632
63.75,25.75,FI,6151.86397522688
64.25,25.75,FI,4260.02914905548
64.75,25.75,FI,52126.4101696014
65.25,25.75,FI,44923.2148933411
65.75,25.75,FI,5050.27331924438
66.25,25.75,FI,6745.50472068787
66.75,25.75,FI,9644.9300994873
67.25,25.75,FI,3066.44056129456
67.75,25.75,FI,1001.69377076626
68.25,25.75,FI,798.379493713379
68.75,25.75,FI,482.340142250061
69.25,25.75,FI,446.760890603065
60.25,26.25,FI,6520.83659696579
60.75,26.25,FI,23980.6415672302
61.25,26.25,FI,27354.6466197968
61.75,26.25,FI,5669.91104841232
62.25,26.25,FI,17923.4025821686
62.75,26.25,FI,9102.52632808685
63.25,26.25,FI,5503.24975299835
63.75,26.25,FI,6158.25256538391
64.25,26.25,FI,3433.74314343929
64.75,26.25,FI,38283.242017746
65.25,26.25,FI,68235.99741745
65.75,26.25,FI,2735.30998897552
66.25,26.25,FI,6697.05575752258
66.75,26.25,FI,9250.85991239548
67.25,26.25,FI,1348.32075893879
67.75,26.25,FI,904.667330741882
68.25,26.25,FI,690.393824219704
68.75,26.25,FI,463.706279635429
69.25,26.25,FI,359.008031964302
60.25,26.75,FI,11295.8312932849
60.75,26.75,FI,77509.6553649902
61.25,26.75,FI,22913.9370603561
61.75,26.75,FI,8408.40305161476
62.25,26.75,FI,11838.5986003876
62.75,26.75,FI,8756.46496230364
63.25,26.75,FI,6000.95155513287
63.75,26.75,FI,9714.7896194458
64.25,26.75,FI,7860.36295398325
64.75,26.75,FI,16542.3719167188
65.25,26.75,FI,11070.1287174225
65.75,26.75,FI,1569.72942447662
66.25,26.75,FI,4853.57187247276
66.75,26.75,FI,4141.59600830078
67.25,26.75,FI,871.522547483444
67.75,26.75,FI,875.351094484329
68.25,26.75,FI,676.490588992834
68.75,26.75,FI,447.842186391354
69.25,26.75,FI,389.11684691906
60.25,27.25,FI,5515.94383835793
60.75,27.25,FI,38027.6068267822
61.25,27.25,FI,11564.9641990662
61.75,27.25,FI,29578.7013139725
62.25,27.25,FI,16856.1842403412
62.75,27.25,FI,48585.5131320953
63.25,27.25,FI,16868.4328331947
63.75,27.25,FI,13583.789937973
64.25,27.25,FI,12463.9973216057
64.75,27.25,FI,2047.65702867508
65.25,27.25,FI,1756.4780189991
65.75,27.25,FI,1648.20099067688
66.25,27.25,FI,3066.34978814423
66.75,27.25,FI,1990.13471907377
67.25,27.25,FI,637.266964912415
67.75,27.25,FI,811.747357621789
68.25,27.25,FI,733.569815158844
68.75,27.25,FI,391.661762446165
69.25,27.25,FI,417.706881284714
69.75,27.25,FI,279.942611813545
60.25,27.75,FI,830.648383796215
60.75,27.75,FI,23209.8539905548
61.25,27.75,FI,10442.2393866777
61.75,27.75,FI,13094.7972335815
62.25,27.75,FI,13747.9049654007
62.75,27.75,FI,38944.8084139824
63.25,27.75,FI,27213.9502944946
63.75,27.75,FI,8721.04763221741
64.25,27.75,FI,14674.032613337
64.75,27.75,FI,1504.6433300972
65.25,27.75,FI,1623.85714113712
65.75,27.75,FI,1656.30213117599
66.25,27.75,FI,1387.65990614891
66.75,27.75,FI,1784.03656864166
67.25,27.75,FI,398.38625639677
67.75,27.75,FI,510.857314810157
68.25,27.75,FI,787.466163158417
68.75,27.75,FI,333.452560592443
69.25,27.75,FI,335.62211894989
60.75,28.25,FI,50011.1832315922
61.25,28.25,FI,19322.1159947515
61.75,28.25,FI,5459.43864870071
62.25,28.25,FI,18434.2458329201
62.75,28.25,FI,29625.3622703552
63.25,28.25,FI,8813.31775569916
63.75,28.25,FI,4203.04823303223
64.25,28.25,FI,4550.75139665604
64.75,28.25,FI,1711.32442569733
65.25,28.25,FI,1709.73410892487
65.75,28.25,FI,1564.20194220543
66.25,28.25,FI,1059.08139547706
66.75,28.25,FI,907.296616077423
67.25,28.25,FI,298.560536921024
67.75,28.25,FI,264.382195353508
68.75,28.25,FI,443.861830703914
69.25,28.25,FI,309.80522285914
61.25,28.75,FI,48494.4304513931
61.75,28.75,FI,12861.7385792732
62.25,28.75,FI,8841.73039340973
62.75,28.75,FI,7423.02572488785
63.25,28.75,FI,4756.06799316406
63.75,28.75,FI,4420.65530109406
64.25,28.75,FI,3411.36359500885
64.75,28.75,FI,1748.34907507896
65.25,28.75,FI,1731.15526485443
65.75,28.75,FI,2760.74146032333
66.25,28.75,FI,2226.10070082545
66.75,28.75,FI,710.532591104507
67.25,28.75,FI,411.969173789024
67.75,28.75,FI,167.015395760536
69.25,28.75,FI,830.969387829304
61.25,29.25,FI,26484.1356201172
61.75,29.25,FI,9794.16338801384
62.25,29.25,FI,12861.8906064779
62.75,29.25,FI,13399.8447430134
63.25,29.25,FI,3564.99121508002
63.75,29.25,FI,5233.78347015381
64.25,29.25,FI,2006.53575707972
64.75,29.25,FI,1767.91792654991
65.25,29.25,FI,1666.31938099861
65.75,29.25,FI,3069.46223831177
66.25,29.25,FI,2930.55885314941
67.25,29.25,FI,1444.75116229057
61.75,29.75,FI,7496.23861330748
62.25,29.75,FI,9239.40186995268
62.75,29.75,FI,20162.1934580803
63.25,29.75,FI,3557.46669434011
63.75,29.75,FI,3871.46628379822
64.25,29.75,FI,1953.68035882711
62.25,30.25,FI,17967.9638531208
62.75,30.25,FI,37159.8097610474
63.75,30.25,FI,1953.04103839397
62.25,30.75,FI,21052.2389247417
62.75,30.75,FI,10050.5055037737
